Railroad Code,Railroad Name,Report Year,Incident Number,Incident Year,Incident Month,Other Railroad Code,Other Railroad Name,Other Incident Number,Other Incident Year,Other Incident Month,Maintenance Incident Railroad Code,Maintenance Railroad Name,Maintainance Incident Number,Maintenance Incident Year,Maintenance Incident Month,Grade Crossing ID,Date,Time,Month,Day,Hour,Minute,AM/PM,Nearest Station,Division,Subdivision,County Code,County Name,State Code,State Name,City Name,Highway Name,Public/Private Code,Public/Private,Highway User Code,Highway User,Estimated Vehicle Speed,Vehicle Direction Code,Vehicle Direction,Highway User Position Code,Highway User Position,Equipment Involved Code,Equipment Involved,Railroad Car Unit Position,Equipment Struck Code,Equipment Struck,Hazmat Involvement Code,Hazmat Involvement,Hazmat Released by Code,Hazmat Released by,Hazmat Released Name,Hazmat Released Quantity,Hazmat Released Measure,Temperature,Visibility Code,Visibility,Weather Condition Code,Weather Condition,Equipment Type Code,Equipment Type,Track Type Code,Track Type,Track Name,Track Class,Number of Locomotive Units,Number of Cars,Train Speed,Estimated/Recorded Speed,Train Direction Code,Train Direction,Crossing Warning Expanded Code 1,Crossing Warning Expanded Code 2,Crossing Warning Expanded Code 3,Crossing Warning Expanded Code 4,Crossing Warning Expanded Code 5,Crossing Warning Expanded Code 6,Crossing Warning Expanded Code 7,Crossing Warning Expanded Code 8,Crossing Warning Expanded Code 9,Crossing Warning Expanded Code 10,Crossing Warning Expanded Code 11,Crossing Warning Expanded Code 12,Crossing Warning Expanded 1,Crossing Warning Expanded 2,Crossing Warning Expanded 3,Crossing Warning Expanded 4,Crossing Warning Expanded 5,Crossing Warning Expanded 6,Crossing Warning Expanded 7,Crossing Warning Expanded 8,Crossing Warning Expanded 9,Crossing Warning Expanded 10,Crossing Warning Expanded 11,Crossing Warning Expanded 12,Signaled Crossing Warning Code,Signaled Crossing Warning,Crossing Warning Explanation Code,Crossing Warning Explanation,Roadway Condition Code,Roadway Condition,Crossing Warning Location Code,Crossing Warning Location,Warning Connected To Signal,Crossing Illuminated,User Age,User Gender,User Struck By Second Train,Highway User Action Code,Highway User Action,Driver Passed Vehicle,View Obstruction Code,View Obstruction,Driver Condition Code,Driver Condition,Driver In Vehicle,Crossing Users Killed For Reporting Railroad,Crossing Users Injured For Reporting Railroad,Vehicle Damage Cost,Number Vehicle Occupants,Employees Killed For Reporting Railroad,Employees Injured For Reporting Railroad,Number People On Train,Form 54 Filed,Passengers Killed For Reporting Railroad,Passengers Injured For Reporting Railroad,Video Taken,Video Used,Special Study 1,Special Study 2,Narrative,Total Killed Form 57,Total Injured Form 57,Railroad Type,Joint Code,Total Killed Form 55A,Total Injured Form 55A,District,Whistle Ban Code,Whistle Ban,Report Key
ATK,Amtrak (National Railroad Passenger Corporation),2007,106024,07,10,,,,,,UP,Union Pacific Railroad Company,XXX,07,10,290817M,10/24/2007,2:35 PM,10,24,02,35,PM,BLOOMING-NRML,CEN,,113,MCLEAN,17,ILLINOIS,NORMAL,MS6505 ; UNIVERSITY,Y,Public,K,Pedestrian,,1,North,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,60,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN LINE,3,1,6,40,E,3,East,1,3,,,,,,,,,,6,Gates,Standard FLS,,,,,,,,,,Audible,1,Provided minimum 20-second warning,,,,,1,Both sides,Unknown,Unknown,20,Male,,,,,8,Not obstructed,,,,1,0,0,1,0,0,49,No,0,0,,,,,"TRAIN NO.#22 OPERATING WITH LOCOMOTIVE E/28 AND 6 CARS STRUCK A PEDESTRIAN IN THE CROSS WALK AT MP124.68, UNIVERSITY ST CROSSING.",1,0,1L,1,1,0,4,3,Not Provided,ATK106024200710
ATK,Amtrak (National Railroad Passenger Corporation),2007,106033,07,10,,,,,,CSX,CSX Transportation,XXX,07,10,632473Y,10/25/2007,4:21 AM,10,25,04,21,AM,SAVANNAH,SOU,,051,CHATHAM,13,GEORGIA,GARDEN CITY,SR 307 ; DEAN FORRES,Y,Public,B,Truck,25,4,West,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,80,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN LINE,4,2,10,80,R,2,South,,,,,,,,,,,,1,,,,,,,,,,,,Gates,1,Provided minimum 20-second warning,,,,,1,Both sides,Yes,Yes,43,Male,No,1,Went around the gate,Unknown,8,Not obstructed,2,Injured,Yes,0,1,20000,1,0,0,180,No,0,0,,,,,"TRAIN NO.#91 OPERATING WITH LOCOMOTIVES E/19-E/12 AND 10 CARS STRUCK A VEHICLE AT MP S495, DEAN FORREST RD (HWY 307) CROSSING.",0,1,1L,1,0,1,3,3,Not Provided,ATK106033200710
ATK,Amtrak (National Railroad Passenger Corporation),2007,106444,07,12,,,,,,NS,Norfolk Southern Railway Company,XXX,07,12,722553R,12/11/2007,12:23 AM,12,11,12,23,AM,GREENSBORO,SOU,,081,GUILFORD,37,NORTH CAROLINA,,NC 150 ; BROWN SUMMI,Y,Public,C,Truck-trailer,3,3,East,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,53,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,2,9,63,R,2,South,,,,,,,,,,,,1,,,,,,,,,,,,Gates,1,Provided minimum 20-second warning,,,,,1,Both sides,Unknown,Yes,48,Male,No,2,Stopped and then proceeded,No,8,Not obstructed,3,Uninjured,Yes,0,0,10000,1,0,0,133,Yes,0,0,,,,,"TRAIN NO.#19 OPERATING WITH LOCOMOTIVES E/48-E/152 AND 9 CARS STRUCK A TRACTOR-TRAILER TRUCK AT MP272.2, BROWN-SUMMIT RD CROSSING.",0,0,1L,1,0,0,3,2,No,ATK106444200712
ATK,Amtrak (National Railroad Passenger Corporation),2007,106451,07,12,,,,,,UP,Union Pacific Railroad Company,XXX,07,12,751291P,12/11/2007,7:15 AM,12,11,07,15,AM,SUISUN-FAIRFIELD,PAC,,095,SOLANO,06,CALIFORNIA,,COUNTY ; CANNON RD,Y,Public,B,Truck,0,3,East,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,60,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,TRACK 1,4,2,10,79,R,4,West,1,,,,,,,,,,,3,Gates,,,,,,,,,,,Standard FLS,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Unknown,,Male,No,4,Stopped on crossing,Unknown,8,Not obstructed,3,Uninjured,Yes,0,0,500,1,0,0,157,No,0,0,,,,,"TRAIN NO.#11 OPERATING WITH LOCOMOTIVES E/122-E/121 AND 10 CARS SCRAPED DEBRIS HANGING FOR THE REAROF A GARBAGE TRUCK AT MP55.4, CANNON ROAD CROSSING.",0,0,1L,1,0,0,7,2,No,ATK106451200712
ATK,Amtrak (National Railroad Passenger Corporation),2007,106469,07,12,,,,,,ATK,Amtrak (National Railroad Passenger Corporation),106469,07,12,500747H,12/13/2007,3:00 PM,12,13,03,00,PM,WINDSOR LOCKS,NST,,003,HARTFORD,09,CONNECTICUT,WINDSOR LOCKS,CT 140 ; BRIDGE STRE,Y,Public,D,Pick-up truck,,4,West,4,Trapped on crossing by traffic,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,25,2,Day,6,Snow,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,2,5,30,R,1,North,1,3,,,,,,,,,,5,Gates,Standard FLS,,,,,,,,,,Hwy. traffic signals,1,Provided minimum 20-second warning,,,,,1,Both sides,Yes,Yes,,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,Yes,0,0,5000,1,0,0,90,No,0,0,,,,,"TRAIN NO.#56 OPERATING WITH LOCOMOTIVES E/164-E/187 AND 5 CARS STRUCK A PICK-UP TRUCK AT MP48.5, BRIDGE ST CROSSING.",0,0,1L,1,0,0,1,2,No,ATK106469200712
ATK,Amtrak (National Railroad Passenger Corporation),2007,106500,07,12,,,,,,CSX,CSX Transportation,XXX,07,12,501735S,12/14/2007,12:29 PM,12,14,12,29,PM,FRAMINGHAM,NST,,017,MIDDLESEX,25,MASSACHUSETTS,FRAMINGHAM,TOWN   ; BISHOP ST,Y,Public,A,Auto,,2,South,4,Trapped on crossing by traffic,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,40,2,Day,2,Cloudy,2,Passenger Train - Pulling,1,Main,# 1,4,1,4,60,E,4,West,1,5,,,,,,,,,,6,Gates,Hwy. traffic signals,,,,,,,,,,Audible,1,Provided minimum 20-second warning,,,,,1,Both sides,Yes,Unknown,46,Female,No,4,Stopped on crossing,No,8,Not obstructed,2,Injured,Yes,0,1,5000,1,0,0,79,No,0,0,,,,,"TRAIN 449 WITH E/160 AND 4 CARS STRUCK AN AUTOMOBILE AT MP20.92, BISHOP ST CROSSING.",0,1,1L,1,0,1,1,2,No,ATK106500200712
ATK,Amtrak (National Railroad Passenger Corporation),2007,106564,07,12,,,,,,BNSF,BNSF Railway Company,XXX,07,12,090038S,12/22/2007,9:10 PM,12,22,09,10,PM,PASCO,PAC,,005,BENTON,53,WASHINGTON,,FASJ030; BOWLES RD.9,Y,Public,K,Pedestrian,,2,South,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,35,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,1,4,70,E,3,East,1,,,,,,,,,,,3,Gates,,,,,,,,,,,Standard FLS,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Unknown,17,Male,,,,,8,Not obstructed,,,,1,0,0,1,0,0,157,No,0,0,,,,,"TRAIN NO.#28 OPERATING WITH LOCOMOTIVE E/179 AND 4 CARS STRUCK A PEDESTRIAN AT MP225.75, BOWLES RD CROSSING.",1,0,1L,1,1,0,8,2,No,ATK106564200712
EJE,"Elgin, Joliet & Eastern Railway Company",2008,030831,08,03,,,,,,EJE,"Elgin, Joliet & Eastern Railway Company",030831,08,03,260686E,03/29/2008,1:09 PM,03,29,01,09,PM,EJ&E RAILWAY,GARY,,089,LAKE,18,INDIANA,WHITING,RILEY ROAD,N,Private,C,Truck-trailer,5,1,North,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,40,2,Day,1,Clear,7,Yard/switching,2,Yard,#3 LOT,1,1,9,4,E,3,East,,,,,,,,,,,,12,,,,,,,,,,,,None,,,,,,,,,No,No,59,Male,No,3,Did not stop,No,8,Not obstructed,3,Uninjured,Yes,0,0,1000,1,0,0,3,No,0,0,,,,,CREW WAS PULLING AHEAD OF #3 LOT TRACK AT THE SAME TIME A PGT TRUCKING TRACTOR W/DUAL TRAILERS WAS MOVING ACROSS THE CROSSING.  ENGINE EJE 460 COLLIDED WITH THE SECOND TRAILER.,0,0,2,1,0,0,4,2,No,EJE030831200803
BNSF,BNSF Railway Company,2008,CH0408200,08,04,,,,,,BNSF,BNSF Railway Company,CH0408200,08,04,306916L,04/12/2008,9:05 AM,04,12,09,05,AM,EAST DUBUQUE,CHICAGO,,085,JO DAVIESS,17,ILLINOIS,,PRIVATE,N,Private,A,Auto,0,4,West,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,36,2,Day,2,Cloudy,1,Freight Train,1,Main,MAIN,4,2,20,40,E,3,East,,,,,,,,,,,,12,,,,,,,,,,,,None,,,,,,,,,Unknown,No,53,Male,No,4,Stopped on crossing,No,8,Not obstructed,2,Injured,No,,1,300,1,,,2,No,,,,,,,,0,1,1L,1,0,1,4,2,No,BNSFCH0408200200804
UP,Union Pacific Railroad Company,2019,0519NC020,19,05,,,,,,UP,Union Pacific Railroad Company,0519NC020,19,05,752485Y,05/10/2019,1:49 PM,05,10,01,49,PM,EAST TURLOCK,,FRESNO SUB,099,STANISLAUS,06,CALIFORNIA,TURLOCK,MONTE VISTA,Y,Public,F,Bus,0,3,East,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,79,2,Day,2,Cloudy,1,Freight Train,1,Main,SINGLE MAIN TRACK,4,3,87,55,E,2,South,1,2,,,,,,,,,,7,Gates,Cantilever FLS,,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,Unknown,No,53,Female,No,5,Other,Unknown,8,Not obstructed,3,Uninjured,Yes,0,0,5000,1,0,0,2,No,0,0,Yes,No,,,HIGHWAY USER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED).,0,0,1,1,0,0,7,,,UP0519NC020201905
SCAX,Southern California Regional Rail Authority,2019,051319,19,05,,,,,,SCAX,Southern California Regional Rail Authority,051319,19,05,026146T,05/13/2019,11:12 PM,05,13,11,12,PM,FONTANA,,SAN GABRIEL,071,SAN BERNARDINO,06,CALIFORNIA,FONTANA,JUNIPER AVE,Y,Public,K,Pedestrian,,1,North,3,Moving over crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,61,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,MAIN,4,1,5,70,E,3,East,1,6,,,,,,,,,,7,Gates,Audible,,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,Yes,Yes,,Male,Unknown,3,Did not stop,,8,Not obstructed,,,,0,1,0,0,0,0,21,No,0,0,Yes,Yes,,,M336 STRUCK A PEDESTRIAN AT THE JUNIPER AVE CROSSING.  NON-FATAL.  ITEM 38 AGE UNKNOWN AT THIS TIME.,0,1,6,1,0,1,7,,,SCAX051319201905
ATK,Amtrak (National Railroad Passenger Corporation),2018,151526,18,01,,,,,,UP,Union Pacific Railroad Company,0118RS031,18,01,751256B,01/16/2018,2:56 PM,01,16,02,56,PM,SUISUN-FAIRFIELD,,MARTINEZ,095,SOLANO,06,CALIFORNIA,,BATAVIA RD,Y,Public,A,Auto,20,1,North,3,Moving over crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,60,2,Day,2,Cloudy,B,Passenger Train - Pushing,1,Main,MAIN # 2,4,1,5,76,R,3,East,1,3,6,,,,,,,,,7,Gates,Standard FLS,Audible,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,No,No,21,Male,No,1,Went around the gate,No,8,Not obstructed,1,Killed,Yes,1,0,8318,1,0,0,68,No,0,0,Yes,No,,,"CAMERA-EQUIPPED TRAIN 532 OPERATING WITH CAB CAR 8302 IN THE LEAD, 4 CARS AND LOCOMOTIVE CDTX 2006 IN PUSH MODE STRUCK AN OCCUPIED VEHICLE AT MP 64.10, BATAVIA RD CROSSING.  THE FRONT END OF THE VEHICLE PUSHED THE PLOW OF THE CAB CAR UNDERNEATH THE TRAIN CAUSING EXTENSIVE DAMAGE.",1,0,6,1,1,0,7,,,ATK151526201801
PHL,"PACIFIC HARBOR LINE, INC.",2018,2018021601,18,02,,,,,,PHL,"PACIFIC HARBOR LINE, INC.",2018021601,18,02,931101G,02/16/2018,10:36 AM,02,16,10,36,AM,WWL,,SANPEDRO,037,LOS ANGELES,06,CALIFORNIA,LOS ANGELES,WWLPRIVATECROSSING,N,Private,C,Truck-trailer,10,2,South,3,Moving over crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,70,2,Day,1,Clear,1,Freight Train,4,Industry,WWL,1,1,20,2,E,4,West,8,,,,,,,,,,,10,Stop signs,,,,,,,,,,,Flagged by crew,,,,,A,Dry,1,Both sides,No,No,44,Male,No,3,Did not stop,Unknown,8,Not obstructed,3,Uninjured,Yes,0,0,10000,1,0,0,1,No,0,0,Yes,No,,,"LOADED SEMI-TRUCK CARRYING AUTOS PULLED IN FRONT OF MOVING TRAIN OVER WWL PRIVATE CROSSING, IGNORINGSTOP SIGNS POSTED AT CROSSING AND PAVEMENT AND PHL EMPLOYEE ON THE GROUND AT CROSSING WITH HAND INTHE RASIED STOP POSSITION. REAR RAIL CAR COLIDED WITH VEHICLE LOADED ON SEMI TRUCK AUTO CARRIER.",0,0,3,1,0,0,7,,,PHL2018021601201802
PHL,"PACIFIC HARBOR LINE, INC.",2018,2018040202,18,04,,,,,,PHL,"PACIFIC HARBOR LINE, INC.",2018040202,18,04,927850D,04/02/2018,8:03 PM,04,02,08,03,PM,CP BADGER,,ALAMEDA,037,LOS ANGELES,06,CALIFORNIA,LONG BEACH,PIER S AVE,N,Private,D,Pick-up truck,0,2,South,2,Stopped on crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,58,4,Dark,1,Clear,1,Freight Train,4,Industry,PIER S,9,1,9,10,R,4,West,6,8,,,,,,,,,,7,Audible,Stop signs,,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,No,No,59,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,Yes,0,0,500,1,0,0,2,No,0,0,No,No,,,"CREW SHOVING TOWARDS CROSSING, VEHICLE CAME FROM AROUND CORNER UNAWARE OF CROSSING SIGNALS (LIGHTS /BELL) STOPPED ON CROSSING. CREW ATTEMPTED TO STOP BY EMERGENCY APPLICATION AND REAR TRAIN CAR COLLIDED WITH REAR OF PICK UP TRUCK BUMPER.",0,0,3,1,0,0,7,,,PHL2018040202201804
CSX,CSX Transportation,2015,000154300,15,11,,,,,,CFRC,Central Florida Rail Corridor,XXX,15,11,622145E,11/13/2015,4:10 AM,11,13,04,10,AM,ORLANDO,,ORLANDO,095,ORANGE,12,FLORIDA,MAITLAND,MAITLAND AVE,Y,Public,A,Auto,0,4,West,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,2,Rail equipment,4,Neither,,,,76,4,Dark,4,Fog,1,Freight Train,1,Main,SINGLE MAIN,3,2,67,37,E,2,South,1,2,3,6,,,,,,,,11,Gates,Cantilever FLS,Standard FLS,Audible,,,,,,,,Other,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,No,Yes,26,Female,No,5,Other,No,8,Not obstructed,3,Uninjured,No,0,0,6500,0,0,0,3,No,0,0,Yes,No,,,Q45512 STRUCK UNOCCUPIED VEHICLE ON CFRC LINE. CFRC REPORTED $0 TRACK DAMAGE.,0,0,1,1,0,0,3,,,CSX000154300201511
CSX,CSX Transportation,2015,000154932,15,12,,,,,,CFRC,Central Florida Rail Corridor,XXX,15,12,622187R,12/06/2015,2:50 AM,12,06,02,50,AM,ORLANDO,,SANFORD,095,ORANGE,12,FLORIDA,ORLANDO,JEFFERSON ST,Y,Public,A,Auto,0,4,West,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,2,Rail equipment,4,Neither,,,,72,4,Dark,1,Clear,1,Freight Train,1,Main,#1 MAIN,2,2,64,18,E,2,South,1,2,3,6,,,,,,,,7,Gates,Cantilever FLS,Standard FLS,Audible,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,Yes,Yes,,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,No,0,0,6500,0,0,0,2,No,0,0,No,No,,,Q45505 STRUCK AN OCCUPIED VEHICLE ON THE TRACKS AT THE CROSSING. TRAIN CREW AND OCCUPANTS OF THE VEHICLE WERE UNHARMED.  THE TRESPASSERS DROVE THE VEHICLE AWAY FROM THE TRACKS AND FLED THE SCENE. AGEOF DRIVER IS UNKNOWN.,0,0,1,1,0,0,3,,,CSX000154932201512
SFRV,South Florida Regional Transit Authority,2016,032116,16,03,,,,,,SFRV,South Florida Regional Transit Authority,032116,16,03,628191B,03/21/2016,6:06 PM,03,21,06,06,PM,FORT LAUDERDALE,,SOUTHFLRAILCORRIDOR,011,BROWARD,12,FLORIDA,OAKLAND PARK,OAKLAND PARK BLVD,Y,Public,B,Truck,0,3,East,2,Stopped on crossing,2,Train (units pushing),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,70,2,Day,1,Clear,C,Commuter Train - Pushing,1,Main,MAIN LINE 2,4,1,3,66,R,1,North,1,2,3,6,,,,,,,,7,Gates,Cantilever FLS,Standard FLS,Audible,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,Yes,Yes,43,Female,No,4,Stopped on crossing,Unknown,8,Not obstructed,2,Injured,No,0,1,10000,1,0,0,250,No,0,0,Yes,Yes,,,"OPERATOR OF HIGHWAY VEHICLE, CAUGHT BETWEEN THE GATES, MOVED FORWARD INTO THE PATH OF THE TRAIN ANDWAS STRUCK. DRIVER SUSTAINED NON LIFE THREATENING INJURIES AND WAS TRANSPORTED TO A MEDICAL FACILITYFOR TREATMENT. ALL CROSSING WARNING DEVICES WERE FUNCTIONING AS INTENDED.",0,1,6,1,0,1,3,,,SFRV032116201603
SFRV,South Florida Regional Transit Authority,2016,032816,16,03,,,,,,SFRV,South Florida Regional Transit Authority,032816,16,03,628378W,03/28/2016,8:37 AM,03,28,08,37,AM,HIALEAH MARKET,,SOUTHFLRAILCORRIDOR,086,MIAMI-DADE,12,FLORIDA,HIALEAH,NW NORTH RIVER DR,Y,Public,A,Auto,0,4,West,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,85,2,Day,1,Clear,3,Commuter Train - Pulling,1,Main,MAIN LINE 1,4,1,3,16,R,2,South,1,2,3,6,,,,,,,,7,Gates,Cantilever FLS,Standard FLS,Audible,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,Unknown,Yes,67,Male,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,No,0,0,5000,2,0,0,21,No,0,0,Yes,Yes,,,OPERATOR OF A HIGHWAY VEHICLE DROVE UNDER THE LOWERING CROSSING GATE AND STOPPED ON THE TRACKS DUE TO TRAFFIC. BOTH VEHICLE OCCUPANTS EXITED UPON SEEING THE TRAIN. THE VEHICLE WAS STRUCK AND PUSHED OFF THE TRACKS AT LOW SPEED. NO INJURIES WERE SUSTAINED.,0,0,6,1,0,0,3,,,SFRV032816201603
CFRC,Central Florida Rail Corridor,2016,15004,16,01,,,,,,CFRC,Central Florida Rail Corridor,15004,16,01,622307E,01/04/2016,4:20 PM,01,04,04,20,PM,ORLANDO HEALTH,,ORLANDO,095,ORANGE,12,FLORIDA,ORLANDO,WEST MICHIGAN ST,N,Private,A,Auto,,3,East,5,Blocked on crossing by gates,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,62,2,Day,1,Clear,3,Commuter Train - Pulling,1,Main,MIAN TRACK #2,4,1,3,38,R,1,North,1,2,5,6,,,,,,,,7,Gates,Cantilever FLS,Hwy. traffic signals,Audible,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,A,Dry,1,Both sides,Yes,No,26,Female,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,Yes,0,0,2000,1,0,0,34,No,0,0,Yes,Yes,,,"P322 WAS OPERATING ON #2 TRACK AT MP A 792.29 , WEST MICHIGAN ST STRUCK A VEHICLE THAT WAS STOPPED ON THE TRACK.",0,0,6,1,0,0,3,,,CFRC15004201601
CFRC,Central Florida Rail Corridor,2016,16027,16,01,,,,,,CFRC,Central Florida Rail Corridor,16027,16,01,621328U,01/27/2016,6:26 PM,01,27,06,26,PM,DEBARY,,ORLANDO,117,SEMINOLE,12,FLORIDA,SANFORD,CR 15,Y,Public,A,Auto,0,4,West,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,64,4,Dark,3,Rain,3,Commuter Train - Pulling,1,Main,MAIN TRACK #1,4,1,2,40,R,2,South,1,3,5,6,,,,,,,,7,Gates,Standard FLS,Hwy. traffic signals,Audible,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,B,Wet,1,Both sides,Yes,Yes,75,Female,No,4,Stopped on crossing,No,8,Not obstructed,3,Uninjured,No,0,0,400,3,0,0,2,No,0,0,Yes,Yes,,,P32527 WAS OPERATING SOUTHBOUND ON #1 TRACK STRUCK A VEHICLE AT CR 15 ( MONROE STREET). NO INJURY REPORTED.,0,0,6,1,0,0,3,,,CFRC16027201601
ATK,Amtrak (National Railroad Passenger Corporation),2007,103169,07,01,,,,,,CSX,CSX Transportation,XXX,07,01,640942T,01/07/2007,1:13 AM,01,07,01,13,AM,COLUMBIA,SOU,,079,RICHLAND,45,SOUTH CAROLINA,PONTIAC,S-2033 ; SPARKLEBERR,Y,Public,A,Auto,0,4,West,1,Stalled or stuck on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,65,4,Dark,1,Clear,2,Passenger Train - Pulling,1,Main,SINGLE MAIN,4,2,11,58,R,2,South,1,3,,,,,,,,,,7,Gates,Standard FLS,,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,Unknown,Yes,,Female,No,4,Stopped on crossing,Unknown,8,Not obstructed,3,Uninjured,No,0,0,500,0,0,0,264,No,0,1,,,,,"TRAIN 91 ENGINE 100 AND ENGINE 124 AND 12 CARS STRUCK  AN UNOCCUPIED AUTOMOBILE AT SPARKLEBERRY LANE, 14 MILES SOUTH OF COLUMBIA.",0,1,1L,1,0,1,3,2,No,ATK103169200701
ATK,Amtrak (National Railroad Passenger Corporation),2007,103182,07,01,,,,,,BNSF,BNSF Railway Company,XXX,07,01,085639R,01/07/2007,10:10 AM,01,07,10,10,AM,SEATTLE,SWD,,033,KING,53,WASHINGTON,KENT,TITUS ST,Y,Public,K,Pedestrian,0,3,East,2,Stopped on crossing,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,44,2,Day,3,Rain,2,Passenger Train - Pulling,1,Main,MAIN ONE,4,2,9,79,R,2,South,1,,,,,,,,,,,7,Gates,,,,,,,,,,,Crossbucks,1,Provided minimum 20-second warning,,,,,1,Both sides,No,Yes,,Male,,,,,8,Not obstructed,,,,1,0,0,1,0,0,166,No,0,0,,,,,"TRAIN NO.#11 OPERATING WITH LOCOMOTIVES E/113 & E/450 AND 4 CARS STRUCK A PEDESTRIAN AT MP16.42, TITUS ST. CROSSING.",1,0,1L,1,1,0,8,2,No,ATK103182200701
ATK,Amtrak (National Railroad Passenger Corporation),2007,103221,07,01,,,,,,NS,Norfolk Southern Railway Company,XXX,07,01,509585N,01/10/2007,7:35 AM,01,10,07,35,AM,WATERLOO,CEN,,033,DE KALB,18,INDIANA,,CR #49 ; CR #47,Y,Public,C,Truck-trailer,,1,North,4,Trapped on crossing by traffic,1,Train (units pulling),1,1,Rail equipment struck highway user,4,Neither,4,Neither,,,,32,2,Day,1,Clear,2,Passenger Train - Pulling,1,Main,NO.#1,4,2,11,78,R,4,West,1,3,,,,,,,,,,8,Gates,Standard FLS,,,,,,,,,,Stop signs,1,Provided minimum 20-second warning,,,,,1,Both sides,No,No,47,Male,Yes,4,Stopped on crossing,Unknown,8,Not obstructed,3,Uninjured,Yes,0,0,10000,1,0,0,142,Yes,0,0,,,,,"TRAIN NO.#49 OPERATING WITH LOCOMOTIVES E/159-E/206 AND 11 CARS STRUCK A TRACTOR-TRAILER TRUCK LOADED WITH GRAIN AT MP363.6, COUNTY RD 47 CROSSING.",0,0,1L,1,0,0,4,2,No,ATK103221200701
